,name,max_acc,min_acc,x_peak,x_resultant_percentage,punchTime,push1Period,secondaryPushAmpl,secondaryPushDiff,std,mean,skewness,kurtosis,max_phase,dominant_frequency,total_energy,spectral_centroid,max_spectral_density,mean_spectral_density,mean_frequency_gaps,max_acc_2,min_acc_2,punchTime2,std2,mean2,skewness2,kurtosis2,max_phase2,dominant_frequency2,total_energy2,spectral_centroid2,max_spectral_density2,mean_spectral_density2,mean_frequency_gaps2
4,ReniBalkez,43.849612,-53.039065,4.666016,2.0560755990783512,00.128440,00.030875,0.894531,0.2285149999999999,6.92949776208015,3.9994205612903224,4.798319960488691,28.017561828397334,3.141592653589793,30.967741935483872,6151678.520237651,-0.021717247439721827,11.093199665353582,0.907286754552406,0.008351602463722489,10.851563,-12.826173,00.185428,1.6965560521181855,0.601959493548387,4.331339724491324,23.81941354319164,3.141592653589793,103.2258064516129,311427.2020727651,-0.0015083092051187152,1.844453884939142,0.14921547210871114,0.008351602463722489
5,ReniBalkez,35.320314,-56.093753,4.511719,1.6122836265156615,00.128440,00.027170,-2.470703,2.523438,6.457798312291907,3.6863472322580644,5.252771010665565,34.99756944337264,3.141592653589793,23.225806451612904,5313591.467561526,-0.013819648820224578,4.450846069532006,0.7201862274955046,0.008351602463722489,13.207032,-18.878907,00.200164,2.3861365715563334,0.8901147645161289,3.9974324706882176,20.257459147968227,3.141592653589793,100.64516129032258,623299.9902875215,-0.4646288159553245,3.7876597679848576,0.24599478405669933,0.008351602463722489
6,ReniBalkez,40.103518,-51.613284,6.470703,2.616570163871506,00.127205,00.025935,-4.964844,0.9082029999999994,6.383625755686168,3.3785599064516125,5.230683606894078,33.265128759407325,3.141592653589793,28.387096774193548,5013089.638176659,-0.018603216666049714,7.073980638452838,0.7306894048234805,0.008351602463722489,16.648438,-14.419923,00.184200,2.476417730887167,0.8809350645161291,3.8690085929250846,18.521344702770907,3.141592653589793,100.64516129032258,663925.2402482271,-9.215371775450767e-08,3.9617782992248163,0.24670639192422866,0.008351602463722489
7,ReniBalkez,37.068361,-54.087893,7.494141,2.810650291145831,00.128440,00.027170,-4.53125,0.6015629999999996,6.261859534111495,3.873538474193549,5.291141930144844,35.007569800733606,3.141592653589793,28.387096774193548,5210079.291569669,-0.022298989476940704,5.852178339317045,0.7224487314578348,0.008351602463722489,16.431641,-16.707032,00.222268,2.7320106784158127,1.0409842451612903,3.7782158071930176,17.87266530154234,3.141592653589793,100.64516129032258,821417.6854371622,-0.0002529756477281086,4.759664541479793,0.28636290741329795,0.008351602463722489
8,ReniBalkez,41.652346,-53.066409,2.025391,0.8529722227898557,00.127205,00.025935,-3.808594,0.14648400000000006,6.639874692162573,3.8901967677419353,4.8732623150909244,29.701618096377032,3.141592653589793,41.29032258064516,5691192.571341537,-0.022530327832935296,7.489903277537008,0.7973481200290735,0.008351602463722489,13.501954,-19.767579,00.143676,2.5697726303757293,0.8797883967741935,4.261941541613355,23.687348205664577,3.141592653589793,100.64516129032258,709002.6394124558,-0.00033713916011908224,4.347646196663129,0.24679066575343966,0.008351602463722489
9,ReniBalkez,42.562502,-55.814456,-2.388672,1.0339061461783665,00.125970,00.025935,-8.808594,0.15429700000000146,6.9358088587628135,4.0173452,4.80604675893036,29.106446887650144,3.141592653589793,43.87096774193548,6173897.120898679,-0.021430036797191097,7.622169403034073,0.8190408043906465,0.008351602463722489,14.048829,-14.966798,00.248056,2.574124289573986,1.1220892967741936,3.403381526466951,14.91893971046178,3.141592653589793,100.64516129032258,757767.7438433692,-0.0017308251710494256,5.342887141127517,0.2707778628297764,0.008351602463722489
10,ReniBalkez,40.685549,-53.833987,1.789063,0.735669075707402,00.127205,00.025935,-3.980469,0.8964840000000005,6.584612595981704,3.851550096774193,4.880330056432872,29.892728255390022,3.1356263849633277,41.29032258064516,5592209.030082444,-0.013930033158047415,6.962680763309301,0.7806980567302677,0.008351602463722489,12.773438,-21.156251,00.218584,1.9951265948898342,0.8010207612903226,3.984425357390261,20.134087541576182,3.141592653589793,100.64516129032258,444189.99784582935,-0.011350335526582801,4.66241373363726,0.24206346106593554,0.008351602463722489
11,ReniBalkez,43.865237,-52.74219,-2.037109,0.9071940908452388,00.125970,00.025935,-7.515625,0.3652350000000002,6.8846315583694615,3.884431887096774,4.765693542751821,28.33606170349123,3.124754048994656,41.29032258064516,6004997.12315713,-0.016337397521400072,7.053945964696097,0.795840451105343,0.008351602463722489,12.779297,-15.904298,00.227180,2.6424826167006175,1.0831150322580645,3.477251355690217,15.497922073526572,3.141592653589793,100.64516129032258,783777.4303114265,-0.0003577195235783124,6.176788195022783,0.2896577580552935,0.008351602463722489
12,ReniBalkez,44.845705,-56.476565,4.980469,2.2615052319372064,00.127205,00.027170,-6.53125,1.724609,7.063689573438567,3.8995843548387095,5.070863637886056,31.20535499931782,3.134265851133343,28.387096774193548,6256347.225772167,-0.02108867307516927,9.969423217074496,0.8485698338927951,0.008351602463722489,18.794923,-12.962891,00.153500,2.3189680068697336,0.8298514161290322,4.0786132189989575,22.276850985597438,3.141592653589793,100.64516129032258,582968.1616137013,-0.00018220959709615742,3.803954873085831,0.219592978314954,0.008351602463722489
13,ReniBalkez,39.117189,-53.353518,3.458985,1.3769104413929765,00.125970,00.024700,-6.070313,0.2910150000000007,6.479559260537721,3.76661435483871,4.903814130338643,30.338827731721743,3.141592653589793,43.87096774193548,5398136.110445018,-0.01991776075192396,6.007830097260652,0.746135426904001,0.008351602463722489,13.603516,-21.896485,00.206304,2.9327540993835948,1.0352319419354838,4.103712833175174,21.76601105886922,3.141592653589793,100.64516129032258,929551.4461593656,-0.0014639722997669509,4.768718444681531,0.28092194028756307,0.008351602463722489
14,ReniBalkez,41.763674,-52.681643,-2.105469,0.892301736002011,00.125970,00.025935,-4.150391,0.45898400000000006,6.785763092071543,3.789755735483871,4.713879406878661,27.776020508028804,3.1243397920342564,41.29032258064516,5805288.4934575455,-0.027620180352534784,6.479238454572238,0.7734326296627777,0.008351602463722489,13.167969,-14.425782,00.207532,2.1553895066759723,0.8476059129032256,3.8840984411294963,19.16733623483855,3.141592653589793,103.2258064516129,515493.8260423384,-0.37612321253378317,4.115552392387386,0.2430406268651445,0.008351602463722489
15,ReniBalkez,37.382814,-56.640628,-3.916016,1.4860959751433687,00.127205,00.025935,-8.898438,0.10156199999999949,6.726454310719889,3.9597532354838707,4.994265443696853,31.86967988849347,3.141592653589793,25.806451612903224,5854876.478220221,-0.027092620992074875,7.684846105220969,0.7929320598805831,0.008351602463722489,11.902344,-13.775391,00.194024,2.3971638561973956,0.932333751612903,3.3734005418291706,14.13891871189368,3.141592653589793,100.64516129032258,635763.0787519383,-0.0006200832108827995,5.670258320519205,0.27128953204806405,0.008351602463722489
0,ReniJobbkez,37.076174,-56.417972,-12.167969,4.833638279255543,00.126072,00.025956,-10.767579,4.416015,7.04874107892681,3.6605722645161287,4.805103851862394,29.447022409806046,3.1354069858259566,25.806451612903224,6062424.303753672,-0.0057074877258004655,7.020778895157944,0.7937116635164175,0.008351602463722489,25.550782,-24.412111,00.168373,3.662247429313554,1.2591986806451612,4.220822980308738,22.511552462290812,3.141592653589793,105.80645161290322,1441272.9686369011,-0.019343452654688797,5.477082627130916,0.3597298272491429,0.008351602463722489
1,ReniJobbkez,27.253908,-54.732425,8.783204,2.3974320460732477,00.148320,00.048204,-9.449219,6.847657000000002,6.7750175691660335,3.4324913645161295,4.50918142674066,27.799103498833208,3.141592653589793,41.29032258064516,5543322.848881679,-0.0008229955666370694,6.494869894213156,0.7534737964908639,0.008351602463722489,27.146486,-29.275392,00.292502,5.191676907972269,2.452110790322581,2.995671509163898,12.012156675178632,3.138947473235301,100.64516129032258,3168066.854344217,-0.0006160611436458306,14.882267785787025,0.6198440798981719,0.008351602463722489
2,ReniJobbkez,33.945314,-57.664065,4.107422,1.4137859724794624,00.126072,00.024720,-8.808594,1.2402350000000002,7.108311727191827,4.661284241935484,4.57957407447155,27.99757132621598,3.141592653589793,43.87096774193548,6943769.540564203,-0.03501169824034342,16.7937434984193,0.8891262341113926,0.008351602463722489,18.701173,-21.94922,00.255632,3.2691041800670675,1.5619456741935487,3.0787442219350454,13.213199705663373,3.141592653589793,103.2258064516129,1261477.448852262,-0.1490989355792605,7.490541257636594,0.3970387985137873,0.008351602463722489
